"","cust_id","age","gender","create_date","case_record_type","case_source","status","complaint_reason","pending_call","time_to_resolution_min","need_replace","ProdCSAT","ServCSAT"
"5966","6596",40,"m",2020-01-16,"issue","inbound","closed","Unable to connect the App to the device","n",78,"FALSE",NA,NA
"5967","5160",46,"u",2020-02-16,"issue","inbound","closed incomplete","Motor noise from the system","n",63,"FALSE",3,4
"5968","2041",37,"u",2020-02-21,"issue","inbound","closed","Fan speed varies at on its own","n",62,"FALSE",5,4
"5969","101",34,"m",2020-03-28,"issue","inbound","open","Motor noise from the system","y",56,"FALSE",4,4
"5970","2400",36,"f",2020-03-22,"issue","inbound","closed","Unable to operate menu from remote","n",42,"FALSE",NA,NA
"5971","2207",23,"u",2020-01-04,"issue","inbound","closed","WIFI connectivity breaks","n",88,"FALSE",4,4
"5972","2583",31,"m",2020-04-10,"issue","inbound","open","WIFI connectivity breaks","y",31,"FALSE",4,4
"5973","2870",33,"m",2020-02-22,"issue","inbound","open","Remote Keys get stuck","y",27,"FALSE",3,3
"5974","160",38,"u",2020-02-08,"issue","inbound","closed","WIFI connectivity breaks","n",58,"FALSE",2,3
"5975","4805",33,"u",2020-03-08,"issue","inbound","closed","Unable to operate menu from remote","n",66,"FALSE",2,4
"5976","2263",34,"f",2020-02-19,"issue","inbound","closed","WIFI connectivity breaks","n",73,"FALSE",1,4
"5977","5916",38,"f",2020-03-29,"issue","inbound","closed","Forgot mobile app password","n",81,"FALSE",2,5
"5978","5469",42,"m",2020-04-10,"issue","inbound","closed","Remote Keys get stuck","n",49,"FALSE",3,2
"5979","6614",37,"m",2020-01-19,"issue","inbound","closed","Motor noise from the system","n",25,"FALSE",3,3
"5980","5712",35,"u",2020-04-13,"issue","inbound","closed","Remote Keys get stuck","n",43,"FALSE",NA,NA
"5981","1557",25,"m",2020-04-03,"issue","inbound","open","AC controller sofware missing","y",75,"FALSE",3,4
"5982","2015",36,"u",2020-01-06,"issue","inbound","open","Temperature control not working","y",57,"FALSE",4,3
"5983","3560",31,"f",2020-04-03,"issue","inbound","closed","App takes a long time to initialize","n",63,"FALSE",3,5
"5984","3700",33,"u",2020-01-13,"issue","inbound","closed","Remote Keys get stuck","n",53,"FALSE",NA,NA
"5985","1",39,"m",2020-04-14,"issue","inbound","closed","Remote Keys get stuck","n",77,"FALSE",3,5
"5986","4879",25,"f",2020-02-19,"issue","inbound","closed","Temperature control not working","n",56,"FALSE",4,4
"5987","7000",48,"m",2020-04-06,"issue","inbound","closed","Unable to operate menu from remote","n",56,"FALSE",3,4
"5988","3136",36,"m",2020-01-26,"issue","inbound","closed","Unable to operate menu from remote","n",79,"FALSE",3,4
"5989","7522",33,"m",2020-02-06,"issue","inbound","closed","AC controller sofware missing","n",52,"FALSE",3,5
"5990","6134",44,"u",2020-02-17,"issue","inbound","closed","Unable to connect the App to the device","n",41,"FALSE",NA,NA
"5991","7507",40,"f",2020-03-27,"issue","inbound","closed","Motor noise from the system","n",57,"FALSE",3,5
"5992","5488",33,"f",2020-01-17,"issue","inbound","closed","WIFI connectivity breaks","n",53,"FALSE",NA,NA
"5993","359",41,"u",2020-02-27,"issue","inbound","closed","Motor noise from the system","n",93,"FALSE",NA,NA
"5994","4240",26,"u",2020-02-07,"issue","inbound","closed incomplete","Battery does not last full 8 hrs","n",83,"FALSE",2,5
"5995","2599",32,"m",2020-02-18,"issue","inbound","open","Unable to operate menu from remote","y",38,"FALSE",3,3
"5996","5597",39,"m",2020-01-04,"issue","inbound","open","Motor noise from the system","y",83,"FALSE",2,5
"5997","6374",32,"m",2020-01-07,"issue","inbound","open","Unable to connect the App to the device","y",87,"FALSE",3,4
"5998","4668",41,"u",2020-02-05,"issue","inbound","closed","Motor noise from the system","n",77,"FALSE",4,4
"5999","1080",30,"m",2020-01-26,"issue","inbound","closed","WIFI connectivity breaks","n",99,"FALSE",NA,NA
"6000","6829",31,"u",2020-04-08,"issue","inbound","open","Freshner holder stuck","y",68,"FALSE",NA,NA
"6001","2158",37,"m",2020-01-24,"issue","inbound","open","AC controller sofware missing","y",45,"FALSE",NA,NA
"6002","2275",40,"m",2020-03-22,"issue","inbound","closed","Unable to connect the App to the device","n",48,"FALSE",NA,NA
"6003","2288",48,"m",2020-02-19,"issue","inbound","closed","App hangs while entring commands","n",117,"FALSE",NA,NA
"6004","2762",30,"f",2020-02-26,"issue","inbound","closed","Remote Keys get stuck","n",59,"FALSE",NA,NA
"6005","1648",32,"u",2020-04-10,"issue","inbound","closed","Cluttered with popup messages","n",67,"FALSE",3,4
"6006","1530",29,"f",2020-01-22,"issue","inbound","closed","Battery does not last full 8 hrs","n",77,"FALSE",3,3
"6007","6848",44,"m",2020-01-31,"issue","inbound","closed","AC controller sofware missing","n",110,"FALSE",NA,NA
"6008","7363",36,"u",2020-01-24,"issue","inbound","closed","Unable to connect the App to the device","n",76,"FALSE",NA,NA
"6009","7510",37,"f",2020-02-18,"issue","inbound","closed incomplete","Factory settings not working","n",89,"FALSE",3,4
"6010","5310",30,"m",2020-01-22,"issue","inbound","closed","Unable to operate menu from remote","n",92,"FALSE",2,4
"6011","3863",36,"u",2020-04-20,"issue","inbound","closed","Battery does not last full 8 hrs","n",72,"FALSE",3,3
"6012","5345",42,"f",2020-03-10,"issue","inbound","closed","WIFI connectivity breaks","n",77,"FALSE",NA,NA
"6013","5672",33,"m",2020-03-01,"issue","inbound","closed incomplete","AC controller sofware missing","n",48,"FALSE",4,5
"6014","3835",33,"m",2020-04-12,"issue","inbound","closed","Unable to connect the App to the device","n",48,"FALSE",NA,NA
"6015","912",32,"m",2020-04-19,"issue","inbound","closed","AC controller sofware missing","n",69,"FALSE",NA,NA
"6016","2179",22,"m",2020-03-21,"issue","inbound","closed","Fan speed varies at on its own","n",54,"FALSE",3,4
"6017","1052",32,"m",2020-01-20,"issue","inbound","closed","Unable to connect the App to the device","n",51,"FALSE",3,5
"6018","948",40,"u",2020-02-13,"issue","inbound","open","Remote Keys get stuck","y",63,"FALSE",2,3
"6019","7144",41,"f",2020-01-04,"issue","inbound","closed","Reinstalling the app hangs the phone","n",57,"FALSE",NA,NA
"6020","2500",36,"m",2020-04-08,"issue","inbound","closed incomplete","Remote Keys get stuck","n",87,"FALSE",NA,NA
"6021","4536",30,"m",2020-03-01,"issue","inbound","closed","Remote Keys get stuck","n",51,"FALSE",2,4
"6022","6459",39,"f",2020-01-14,"issue","inbound","closed incomplete","WIFI connectivity breaks","n",81,"FALSE",2,4
"6023","4104",40,"m",2020-02-17,"issue","inbound","closed","Unable to operate menu from remote","n",26,"FALSE",3,3
"6024","1149",46,"f",2020-01-30,"issue","inbound","closed","Freshner holder stuck","n",75,"FALSE",3,4
"6025","6342",41,"m",2020-03-13,"issue","inbound","closed incomplete","Remote Keys get stuck","n",42,"FALSE",3,4
"6026","7401",30,"m",2020-01-05,"issue","inbound","closed","Remote Keys get stuck","n",92,"FALSE",3,3
"6027","7612",38,"m",2020-02-16,"issue","inbound","closed incomplete","Remote Keys get stuck","n",75,"FALSE",2,3
"6028","6959",33,"f",2020-04-16,"issue","inbound","closed","Motor noise from the system","n",48,"FALSE",3,4
"6029","659",33,"m",2020-02-12,"issue","inbound","closed","Remote Keys get stuck","n",76,"FALSE",3,4
"6030","1517",34,"m",2020-02-13,"issue","inbound","closed","AC controller sofware missing","n",66,"FALSE",NA,NA
"6031","1004",36,"m",2020-04-04,"issue","inbound","open","Freshner holder stuck","y",52,"FALSE",NA,NA
"6032","1478",32,"m",2020-03-22,"issue","inbound","closed","App takes a long time to initialize","n",69,"FALSE",4,4
"6033","5659",39,"m",2020-04-03,"issue","inbound","closed","AC remote does not  work","n",60,"FALSE",NA,NA
"6034","7154",29,"m",2020-03-06,"issue","inbound","closed","Freshner holder stuck","n",54,"FALSE",4,5
"6035","2685",29,"u",2020-02-03,"issue","inbound","closed","App hangs while entring commands","n",66,"FALSE",2,4
"6036","3318",38,"m",2020-01-04,"issue","inbound","closed","Remote Keys get stuck","n",66,"FALSE",NA,NA
"6037","4858",42,"f",2020-01-20,"issue","inbound","closed","Remote Keys get stuck","n",38,"FALSE",3,4
"6038","6797",37,"m",2020-01-04,"issue","inbound","open","AC controller sofware missing","y",61,"FALSE",2,4
"6039","5729",30,"u",2020-04-07,"issue","inbound","closed","Motor noise from the system","n",74,"FALSE",3,4
"6040","1654",40,"m",2020-02-15,"issue","inbound","closed","WIFI connectivity breaks","n",41,"FALSE",4,3
"6041","5291",38,"u",2020-01-09,"issue","inbound","closed","Remote Keys get stuck","n",73,"FALSE",4,3
"6042","6298",32,"f",2020-02-19,"issue","inbound","closed","AC controller sofware missing","n",99,"FALSE",2,5
"6043","5978",29,"f",2020-01-13,"issue","inbound","closed","Unable to connect the App to the device","n",35,"FALSE",3,4
"6044","191",36,"u",2020-03-11,"issue","inbound","closed","Motor noise from the system","n",49,"FALSE",4,5
"6045","2921",36,"u",2020-02-05,"issue","inbound","closed","AC controller sofware missing","n",78,"FALSE",2,3
"6046","5171",36,"f",2020-03-05,"issue","inbound","closed","Motor noise from the system","n",63,"FALSE",NA,NA
"6047","684",28,"m",2020-01-19,"issue","inbound","closed","Reinstalling the app hangs the phone","n",55,"FALSE",3,4
"6048","6600",37,"u",2020-02-10,"issue","inbound","open","Motor noise from the system","y",73,"FALSE",2,5
"6049","7008",28,"u",2020-03-15,"issue","inbound","closed","WIFI connectivity breaks","n",94,"FALSE",NA,NA
"6050","2161",35,"u",2020-01-12,"issue","inbound","closed","Temperature control not working","n",60,"FALSE",4,5
"6051","1642",33,"m",2020-01-01,"issue","inbound","open","AC stops abruptly","y",83,"FALSE",4,4
"6052","1598",34,"u",2020-02-08,"issue","inbound","open","Motor noise from the system","y",67,"FALSE",4,3
"6053","91",30,"m",2020-04-12,"issue","inbound","closed","Cluttered with popup messages","n",68,"FALSE",NA,NA
"6054","5062",37,"u",2020-02-06,"issue","inbound","closed","AC controller sofware missing","n",48,"FALSE",3,2
"6055","7345",30,"m",2020-02-06,"issue","inbound","closed","Motor noise from the system","n",66,"FALSE",2,4
"6056","1661",30,"u",2020-01-06,"issue","inbound","closed","Temperature control not working","n",49,"FALSE",3,3
"6057","6027",38,"u",2020-03-12,"issue","inbound","closed","Motor noise from the system","n",71,"FALSE",NA,NA
"6058","2885",32,"f",2020-04-09,"issue","inbound","closed","Battery backup does not get fully charged","n",31,"FALSE",NA,NA
"6059","2133",34,"u",2020-04-15,"issue","inbound","closed","App takes a long time to initialize","n",52,"FALSE",NA,NA
"6060","5136",30,"f",2020-01-19,"issue","inbound","closed","Unable to connect the App to the device","n",74,"FALSE",2,4
"6061","2090",38,"f",2020-04-19,"issue","inbound","closed","App takes a long time to initialize","n",86,"FALSE",3,4
"6062","2858",35,"f",2020-04-06,"issue","inbound","closed","Factory settings not working","n",67,"FALSE",NA,NA
"6063","2064",32,"m",2020-03-23,"issue","inbound","open","Motor noise from the system","y",44,"FALSE",4,5
"6064","1630",39,"m",2020-01-14,"issue","inbound","open","App hangs while entring commands","y",57,"FALSE",NA,NA
"6065","2959",30,"m",2020-04-17,"issue","inbound","open","Unable to operate menu from remote","y",111,"FALSE",NA,NA
"6066","3539",24,"f",2020-02-05,"issue","inbound","open","Fan speed varies at on its own","y",83,"FALSE",NA,NA
"6067","4200",38,"u",2020-04-16,"issue","inbound","open","Freshner holder stuck","y",62,"FALSE",NA,NA
"6068","5835",33,"m",2020-01-17,"issue","inbound","closed","Motor noise from the system","n",49,"FALSE",3,3
"6069","3355",34,"u",2020-02-12,"issue","inbound","closed","AC controller sofware missing","n",81,"FALSE",NA,NA
"6070","3425",32,"u",2020-01-10,"issue","inbound","closed","Unable to operate menu from remote","n",60,"FALSE",2,4
"6071","5288",32,"u",2020-03-05,"issue","inbound","open","Motor noise from the system","y",73,"FALSE",4,5
"6072","6986",32,"u",2020-02-14,"issue","inbound","closed","Motor noise from the system","n",72,"FALSE",NA,NA
"6073","1810",42,"f",2020-01-04,"issue","inbound","closed","Motor noise from the system","n",77,"FALSE",NA,NA
"6074","4163",41,"m",2020-04-17,"issue","inbound","closed","Motor noise from the system","n",84,"FALSE",4,5
"6075","6255",41,"m",2020-01-23,"issue","inbound","closed incomplete","Temperature control not working","n",84,"FALSE",2,4
"6076","3172",43,"u",2020-04-14,"issue","inbound","open","Remote Keys get stuck","y",77,"FALSE",3,3
"6077","1288",28,"f",2020-04-12,"issue","inbound","closed","Unable to operate menu from remote","n",83,"FALSE",4,4
"6078","4191",33,"m",2020-04-15,"issue","inbound","closed","Unable to operate menu from remote","n",49,"FALSE",3,3
"6079","1243",43,"m",2020-01-29,"issue","inbound","closed","Remote Keys get stuck","n",51,"FALSE",5,4
"6080","4024",32,"m",2020-02-23,"issue","inbound","closed","Freshner holder stuck","n",62,"FALSE",NA,NA
"6081","5002",27,"u",2020-02-06,"issue","inbound","closed","Motor noise from the system","n",57,"FALSE",4,5
"6082","5028",48,"f",2020-02-11,"issue","inbound","closed incomplete","App takes a long time to initialize","n",63,"FALSE",5,4
"6083","6050",42,"f",2020-02-05,"issue","inbound","open","Factory settings not working","y",75,"FALSE",NA,NA
"6084","88",38,"m",2020-02-19,"issue","inbound","closed","AC stops abruptly","n",53,"FALSE",2,5
"6085","1746",36,"m",2020-02-06,"issue","inbound","closed incomplete","Unable to connect the App to the device","n",65,"FALSE",4,5
"6086","5065",32,"m",2020-03-25,"issue","inbound","closed","Unable to operate menu from remote","n",73,"FALSE",4,4
"6087","185",46,"u",2020-04-19,"issue","inbound","closed","Cluttered with popup messages","n",51,"FALSE",3,5
"6088","4743",36,"f",2020-01-15,"issue","inbound","closed","Unable to operate menu from remote","n",72,"FALSE",NA,NA
"6089","7115",35,"u",2020-02-05,"issue","inbound","closed","WIFI connectivity breaks","n",26,"FALSE",4,5
"6090","2546",35,"u",2020-01-03,"issue","inbound","open","Freshner holder stuck","y",78,"FALSE",3,4
"6091","1190",38,"m",2020-04-08,"issue","inbound","closed","Motor noise from the system","n",47,"FALSE",5,5
"6092","4077",36,"u",2020-04-16,"issue","inbound","closed","Remote Keys get stuck","n",24,"FALSE",4,5
"6093","6485",39,"u",2020-01-13,"issue","inbound","closed","Remote Keys get stuck","n",64,"FALSE",2,4
"6094","303",36,"u",2020-02-28,"issue","inbound","closed","Remote Keys get stuck","n",57,"FALSE",4,4
"6095","534",36,"u",2020-03-20,"issue","inbound","open","Battery does not last full 8 hrs","y",89,"FALSE",3,3
"6096","2137",36,"f",2020-01-21,"issue","inbound","open","Temperature control not working","y",53,"FALSE",4,5
"6097","1354",39,"f",2020-04-06,"issue","inbound","closed","Unable to operate menu from remote","n",34,"FALSE",3,3
"6098","7265",32,"f",2020-02-13,"issue","inbound","closed","Unable to operate menu from remote","n",76,"FALSE",2,4
"6099","5681",35,"f",2020-04-03,"issue","inbound","closed","Unable to connect the App to the device","n",64,"FALSE",NA,NA
"6100","1245",33,"u",2020-01-07,"issue","inbound","closed","Motor noise from the system","n",71,"FALSE",4,4
"6101","2036",33,"f",2020-01-28,"issue","inbound","closed","Factory settings not working","n",85,"FALSE",3,4
"6102","7350",25,"f",2020-01-25,"issue","inbound","closed","Motor noise from the system","n",59,"FALSE",NA,NA
"6103","3199",36,"m",2020-01-24,"issue","inbound","closed","Cluttered with popup messages","n",62,"FALSE",3,4
"6104","3289",44,"u",2020-02-19,"issue","inbound","closed","Unable to operate menu from remote","n",57,"FALSE",5,4
"6105","1776",26,"f",2020-03-23,"issue","inbound","closed","Motor noise from the system","n",50,"FALSE",4,4
"6106","6493",33,"m",2020-04-08,"issue","inbound","closed","Temperature control not working","n",71,"FALSE",NA,NA
"6107","1286",39,"u",2020-02-24,"issue","inbound","closed","Forgot mobile app password","n",42,"FALSE",NA,NA
"6108","1933",36,"u",2020-02-13,"issue","inbound","closed","Unable to connect the App to the device","n",89,"FALSE",3,5
"6109","4750",37,"u",2020-03-14,"issue","inbound","closed","Remote Keys get stuck","n",51,"FALSE",NA,NA
"6110","3847",33,"f",2020-01-02,"issue","inbound","open","AC stops abruptly","y",98,"FALSE",3,4
"6111","6950",37,"m",2020-01-14,"issue","inbound","closed","Cluttered with popup messages","n",74,"FALSE",2,5
"6112","314",35,"m",2020-04-11,"issue","inbound","closed","AC remote does not  work","n",66,"FALSE",NA,NA
"6113","2577",37,"f",2020-01-10,"issue","inbound","open","AC controller sofware missing","y",64,"FALSE",NA,NA
"6114","3405",34,"m",2020-01-07,"issue","inbound","closed","Unable to connect the App to the device","n",50,"FALSE",2,3
"6115","1677",42,"u",2020-01-09,"issue","inbound","closed","Unable to connect the App to the device","n",72,"FALSE",NA,NA
"6116","373",35,"u",2020-01-30,"issue","inbound","closed","Unable to connect the App to the device","n",66,"FALSE",NA,NA
"6117","6894",37,"m",2020-04-18,"issue","inbound","closed incomplete","Unable to connect the App to the device","n",20,"FALSE",3,4
"6118","1233",38,"f",2020-01-19,"issue","inbound","open","Unable to operate menu from remote","y",54,"FALSE",NA,NA
"6119","3148",40,"u",2020-01-12,"issue","inbound","closed","AC stops abruptly","n",37,"FALSE",3,4
"6120","851",33,"f",2020-04-04,"issue","inbound","closed","Remote Keys get stuck","n",44,"FALSE",3,5
"6121","6960",25,"f",2020-03-23,"issue","inbound","closed","Fan speed varies at on its own","n",58,"FALSE",3,4
"6122","4541",33,"u",2020-01-16,"issue","inbound","closed","Remote Keys get stuck","n",48,"FALSE",NA,NA
